Force (N)	Déformation (mm)
	
0.038147	-0.32306
0.038147	-0.31679
0.038147	-0.30990
0.038147	-0.30368
0.038147	-0.29639
0.038147	-0.28960
0.038147	-0.28312
0.038147	-0.27664
0.038147	-0.26974
0.038147	-0.26274
0.038147	-0.25644
0.038147	-0.25015
0.038147	-0.24322
0.038147	-0.23599
0.038147	-0.22960
0.038147	-0.22268
0.038147	-0.21565
0.038147	-0.20989
0.038147	-0.20272
0.038147	-0.19627
0.038147	-0.18945
0.038147	-0.18210
0.038147	-0.17545
0.038147	-0.16931
0.038147	-0.16160
0.038147	-0.15490
0.038147	-0.14816
0.038147	-0.14196
0.038147	-0.13533
0.038147	-0.12837
0.038147	-0.12142
0.038147	-0.11469
0.038147	-0.10802
0.038147	-0.10110
0.038147	-0.093680
0.038147	-0.087895
0.038147	-0.081396
0.038147	-0.074330
0.038147	-0.067222
0.038147	-0.061105
0.038147	-0.054416
0.038147	-0.047100
0.038147	-0.040270
0.038147	-0.033898
0.038147	-0.027092
0.038147	-0.020187
0.23249	-0.013521
0.64253	-0.0065063
1.0531	0.00017880
1.1974	0.0028989
1.6336	0.0089158
2.1112	0.016011
2.5801	0.022933
3.0652	0.029599
3.5187	0.036209
3.9990	0.043099
4.5082	0.048831
5.0107	0.057275
5.4881	0.063462
5.9628	0.069648
6.4164	0.076346
6.9579	0.083887
7.5050	0.089721
7.9617	0.097117
8.4185	0.10326
8.8859	0.11032
9.2884	0.11760
9.8712	0.12425
10.273	0.13126
10.717	0.13734
11.171	0.14455
11.660	0.15083
12.116	0.15756
12.473	0.16430
12.872	0.17103
13.396	0.17777
13.787	0.18451
14.192	0.19127
14.578	0.19885
15.029	0.20539
15.415	0.21170
15.830	0.21868
16.227	0.22514
16.542	0.23266
16.869	0.23874
17.241	0.24595
17.619	0.25270
18.019	0.25945
18.388	0.26619
18.846	0.27294
19.277	0.27969
19.680	0.28654
20.084	0.29339
20.490	0.30010
20.857	0.30664
21.153	0.31314
21.526	0.31921
21.915	0.32737
2.3242	
