Force (N)	Déformation (mm)
	
0.038147	-0.66770
0.038147	-0.65476
0.038147	-0.64299
0.038147	-0.63118
0.038147	-0.61842
0.038147	-0.60622
0.038147	-0.59328
0.038147	-0.58106
0.038147	-0.56821
0.038147	-0.55730
0.038147	-0.54389
0.038147	-0.53282
0.038147	-0.51896
0.038147	-0.50755
0.038147	-0.49487
0.038147	-0.48199
0.038147	-0.47063
0.038147	-0.45780
0.038147	-0.44609
0.038147	-0.43371
0.038147	-0.42176
0.038147	-0.40961
0.038147	-0.39652
0.038147	-0.38486
0.038147	-0.37213
0.038147	-0.35995
0.038147	-0.34769
0.038147	-0.33424
0.038147	-0.32253
0.038147	-0.31050
0.038147	-0.29720
0.038147	-0.28638
0.038147	-0.27355
0.038147	-0.26131
0.038147	-0.24876
0.038147	-0.23652
0.038147	-0.22441
0.038147	-0.21211
0.038147	-0.20000
0.038147	-0.18728
0.038147	-0.17493
0.038147	-0.16182
0.038147	-0.15041
0.038147	-0.13758
0.038147	-0.12562
0.038147	-0.11310
0.038147	-0.10089
0.038147	-0.088684
0.038147	-0.076082
0.038147	-0.063761
0.038147	-0.051956
0.038147	-0.039012
0.038147	-0.027341
0.29243	-0.015041
0.89534	-0.0027301
1.1664	0.0042114
1.8452	0.016389
2.5104	0.029254
3.1699	0.041334
3.8304	0.053431
4.5528	0.066291
5.2248	0.077878
5.8499	0.090932
6.4697	0.10306
7.1572	0.11442
7.8379	0.12769
8.4847	0.13995
9.1584	0.15246
9.7521	0.16413
10.401	0.17729
11.049	0.18927
11.637	0.20182
12.257	0.21318
12.910	0.22554
13.522	0.23889
14.178	0.25115
14.807	0.26280
15.398	0.27511
15.997	0.28741
16.685	0.29972
17.261	0.31202
17.845	0.32433
18.470	0.33639
19.066	0.34950
19.693	0.36185
20.256	0.37437
20.853	0.38673
21.453	0.39835
21.955	0.41094
22.518	0.42328
23.053	0.43548
23.568	0.44762
24.140	0.45987
24.653	0.47233
25.151	0.48441
25.625	0.49672
26.161	0.50903
26.640	0.52135
5.6898	
