Force (N)	Déformation (mm)
	
0.040334	-0.44844
0.042523	-0.43475
0.044711	-0.42175
0.046900	-0.40757
0.049089	-0.39390
0.051278	-0.37967
0.053467	-0.36680
0.055656	-0.35329
0.059542	-0.33986
0.067689	-0.32527
0.075835	-0.31231
0.083981	-0.29767
0.092127	-0.28463
0.0093916	-0.27053
0.013508	-0.25717
0.017624	-0.24391
0.021739	-0.23030
0.025855	-0.21702
0.029971	-0.20254
0.034087	-0.18893
0.038203	-0.17545
0.042319	-0.16135
0.046435	-0.14723
0.050551	-0.13425
0.054667	-0.12030
0.058783	-0.10668
0.062899	-0.092864
0.067015	-0.079593
0.071131	-0.065778
0.074569	-0.052343
0.075497	-0.038294
0.076426	-0.025097
0.44021	-0.011681
1.0681	0.00081875
1.5207	0.011306
2.2564	0.024819
2.9891	0.038319
3.7653	0.052928
4.4540	0.065961
5.2036	0.079682
6.0274	0.093290
6.7308	0.10704
7.5646	0.12088
8.3122	0.13464
9.1081	0.14747
9.7223	0.16109
10.448	0.17560
11.140	0.18925
11.813	0.20289
12.515	0.21585
13.141	0.22994
13.763	0.24326
14.422	0.25686
15.030	0.27124
15.629	0.28516
16.246	0.29793
16.814	0.31149
17.425	0.32598
17.980	0.33887
18.628	0.35212
19.265	0.36608
19.826	0.37990
20.502	0.39419
21.090	0.40758
21.654	0.42122
22.209	0.43494
22.824	0.44830
23.388	0.46146
23.995	0.47483
24.557	0.48866
25.080	0.50289
25.643	0.51608
26.193	0.53031
26.688	0.54356
27.215	0.55741
27.730	0.57101
28.221	0.58498
28.663	0.59788
29.137	0.61224
29.581	0.62573
30.126	0.63926
30.584	0.65280
31.026	0.66637
31.382	0.68000
31.821	0.69360
32.259	0.70715
32.692	0.72196
33.100	0.73553
33.516	0.74914
33.898	0.76279
34.280	0.77644
34.662	0.79009
35.041	0.80373
35.417	0.81738
35.792	0.83102
36.101	0.84467
36.482	0.85831
36.818	0.87195
13.499	
