Force (N)	Déformation (mm)
	
0.039573	-0.60021
0.041000	-0.58654
0.042427	-0.57347
0.043854	-0.55937
0.045281	-0.54590
0.046708	-0.53170
0.048135	-0.51803
0.049562	-0.50399
0.050989	-0.49020
0.052416	-0.47642
0.053843	-0.46226
0.055271	-0.44857
0.056698	-0.43466
0.057679	-0.42089
0.058402	-0.40765
0.059125	-0.39366
0.059848	-0.38004
0.060571	-0.36638
0.061294	-0.35276
0.062017	-0.33857
0.062740	-0.32521
0.063463	-0.31026
0.064186	-0.29711
0.064909	-0.28318
0.065632	-0.26922
0.066355	-0.25581
0.067078	-0.24238
0.067674	-0.22862
0.068248	-0.21437
0.068822	-0.20096
0.069397	-0.18762
0.069971	-0.17359
0.070545	-0.15970
0.071120	-0.14548
0.071694	-0.13207
0.072268	-0.11843
0.072843	-0.10386
0.073417	-0.091112
0.073991	-0.077543
0.074566	-0.063570
0.075140	-0.049558
0.075714	-0.035963
0.076289	-0.021949
0.56226	-0.0082929
1.0170	0.00075667
1.7311	0.013499
2.3678	0.027687
3.0476	0.041584
3.7908	0.055102
4.4273	0.069227
5.1132	0.082474
5.7413	0.097263
6.3233	0.11039
6.9180	0.12407
7.6585	0.13782
8.2480	0.15113
8.8885	0.16580
9.4927	0.17934
10.020	0.19294
10.604	0.20670
11.159	0.22069
11.764	0.23398
12.265	0.24819
12.761	0.26148
13.363	0.27566
13.897	0.28927
14.463	0.30333
14.952	0.31686
15.420	0.33034
15.964	0.34420
16.505	0.35821
17.040	0.37160
17.558	0.38607
17.973	0.39960
18.483	0.41310
18.981	0.42697
19.511	0.44033
20.040	0.45525
20.469	0.46917
20.929	0.48192
21.374	0.49582
21.800	0.50965
22.300	0.52344
22.698	0.53723
23.098	0.55102
23.484	0.56469
23.929	0.57851
24.338	0.59229
24.751	0.60607
25.129	0.61971
25.456	0.63295
25.829	0.64716
26.198	0.66094
26.606	0.67473
26.961	0.68858
27.312	0.70245
27.649	0.71638
27.949	0.73019
10.851	
