Force (N)	Déformation (mm)
	-0.65688
0.039909	-0.64574
0.041672	-0.63045
0.043435	-0.61547
0.045198	-0.59998
0.046961	-0.58389
0.048725	-0.56901
0.050488	-0.55311
0.052251	-0.53765
0.054014	-0.52125
0.055777	-0.50543
0.059469	-0.49020
0.071864	-0.47519
0.084260	-0.45961
0.038666	-0.44429
0.038592	-0.42787
0.038518	-0.41300
0.038445	-0.39754
0.038371	-0.38204
0.038297	-0.36589
0.038223	-0.35062
0.038149	-0.33463
0.038075	-0.31920
0.037576	-0.30326
0.036854	-0.28828
0.036132	-0.27213
0.035411	-0.25657
0.034689	-0.24156
0.033967	-0.22552
0.033245	-0.20975
0.032524	-0.19446
0.031802	-0.17883
0.031080	-0.16341
0.030358	-0.14712
0.029637	-0.13142
0.028915	-0.11583
0.028193	-0.10065
0.027471	-0.085528
0.026750	-0.069544
0.026028	-0.054075
0.025306	-0.038456
0.051262	-0.021732
0.71184	-0.0072837
1.1759	0.0043451
1.9155	0.019121
2.6825	0.034544
3.4254	0.050311
4.2362	0.065762
4.9166	0.081616
5.6700	0.097367
6.4211	0.11271
7.1388	0.12830
7.8404	0.14314
8.5460	0.15887
9.2827	0.17490
9.9830	0.19131
10.650	0.20684
11.333	0.22194
12.032	0.23696
12.722	0.25213
13.365	0.26871
14.064	0.28389
14.763	0.29980
15.477	0.31542
16.167	0.33052
16.766	0.34625
17.435	0.36211
18.043	0.37750
18.704	0.39357
19.400	0.40917
20.016	0.42433
20.646	0.43985
21.242	0.45537
21.839	0.47089
22.419	0.48713
22.961	0.50273
23.559	0.51832
24.124	0.53348
24.658	0.54850
25.119	0.56516
25.675	0.58013
26.169	0.59546
26.687	0.61177
27.251	0.62760
27.743	0.64327
28.132	0.65892
28.678	0.67457
29.091	0.69022
29.565	0.70502
29.894	0.72036
30.429	0.73591
30.806	0.75141
31.216	0.76680
31.659	0.78217
32.025	0.79857
32.387	0.81417
32.747	0.82981
33.093	0.84545
33.387	0.86023
0.12424	
