Force (N)	Déformation (mm)
	
0.00000	-0.67465
0.00000	-0.65767
0.00000	-0.63975
0.00000	-0.62266
0.00000	-0.60560
0.00000	-0.58895
0.00000	-0.57117
0.00000	-0.55279
0.00000	-0.53680
0.00000	-0.51909
0.00000	-0.50184
0.00000	-0.48487
0.00000	-0.46677
0.00000	-0.45022
0.00000	-0.43264
0.00000	-0.41501
0.00000	-0.39797
0.00000	-0.38119
0.00000	-0.36330
0.00000	-0.34573
0.00000	-0.32860
0.00000	-0.31209
0.00000	-0.29425
0.00000	-0.27627
0.00000	-0.25925
0.00000	-0.24273
0.00000	-0.22519
0.00000	-0.20812
0.00000	-0.18999
0.00000	-0.17345
0.00000	-0.15640
0.00000	-0.13806
0.00000	-0.12095
0.00000	-0.10364
0.00000	-0.086441
0.00000	-0.069106
0.00000	-0.052328
0.00000	-0.034159
0.26867	-0.017351
0.93079	-0.00031343
1.4843	0.013055
2.2375	0.029876
2.9807	0.046722
3.8274	0.064711
4.5442	0.081490
5.3020	0.097970
6.0238	0.11618
6.7784	0.13332
7.5447	0.15071
8.2609	0.16842
8.9415	0.18509
9.6700	0.20249
10.329	0.21981
11.018	0.23764
11.739	0.25608
12.404	0.27172
13.009	0.29013
13.673	0.30623
14.287	0.32358
14.873	0.34088
15.459	0.35793
16.054	0.37571
16.627	0.39343
17.193	0.41007
17.681	0.42760
18.201	0.44437
18.703	0.46274
19.183	0.47989
19.674	0.49670
20.168	0.51365
20.640	0.53109
21.026	0.54930
21.484	0.56596
21.869	0.58328
22.248	0.60088
22.643	0.61824
22.998	0.63553
23.370	0.65213
23.705	0.67016
24.008	0.68766
24.322	0.70513
24.663	0.72185
24.962	0.73893
25.217	0.75691
25.508	0.77400
25.843	0.79196
26.038	0.80775
26.319	0.82559
26.575	0.84297
26.814	0.85957
27.034	0.87698
27.246	0.89439
27.445	0.91235
27.641	0.92968
27.825	0.94667
28.083	0.96380
28.272	0.98187
28.462	0.99932
0.074932	
