Force (N)	Déformation (mm)
	
0.00000	-0.96110
0.00000	-0.94584
0.00000	-0.93112
0.00000	-0.91602
0.00000	-0.90162
0.00000	-0.88608
0.00000	-0.87085
0.00000	-0.85550
0.00000	-0.84069
0.00000	-0.82602
0.00000	-0.81079
0.00000	-0.79610
0.00000	-0.78030
0.00000	-0.76571
0.00000	-0.75067
0.00000	-0.73567
0.00000	-0.72054
0.00000	-0.70525
0.00000	-0.69016
0.00000	-0.67526
0.00000	-0.66060
0.00000	-0.64458
0.00000	-0.63062
0.00000	-0.61441
0.00000	-0.59962
0.00000	-0.58498
0.00000	-0.56955
0.00000	-0.55471
0.00000	-0.53950
0.00000	-0.52455
0.00000	-0.50959
0.00000	-0.49399
0.00000	-0.47832
0.00000	-0.46373
0.00000	-0.44905
0.00000	-0.43373
0.00000	-0.41890
0.00000	-0.40345
0.00000	-0.38894
0.00000	-0.37311
0.00000	-0.35773
0.00000	-0.34295
0.00000	-0.32776
0.00000	-0.31278
0.00000	-0.29831
0.00000	-0.28292
0.00000	-0.26787
0.00000	-0.25274
0.00000	-0.23791
0.00000	-0.22282
0.00000	-0.20770
0.00000	-0.19190
0.00000	-0.17769
0.00000	-0.16187
0.00000	-0.14818
0.00000	-0.13176
0.00000	-0.11727
0.00000	-0.10137
0.00000	-0.087013
0.00000	-0.071656
0.00000	-0.057007
0.00000	-0.042019
0.21106	-0.025558
0.62253	-0.011623
1.0918	0.0013065
1.4868	0.013710
1.9286	0.029718
2.3631	0.044249
2.7829	0.060144
3.2891	0.074586
3.6800	0.089607
4.1324	0.10534
4.5536	0.12000
5.0525	0.13526
5.4879	0.15042
5.8703	0.16528
6.2515	0.18108
6.6875	0.19595
7.1735	0.21092
7.5324	0.22545
7.8866	0.24078
8.2612	0.25591
8.6444	0.27073
9.0378	0.28541
9.4397	0.30137
9.7894	0.31601
10.180	0.33155
10.506	0.34640
10.819	0.36152
11.225	0.37614
11.569	0.39071
11.876	0.40689
12.194	0.42219
12.545	0.43601
12.831	0.45263
13.132	0.46725
13.381	0.48206
13.667	0.49660
1.9905	
