Force (N)	Déformation (mm)
	
0.038147	-0.92226
0.038147	-0.90409
0.038147	-0.88500
0.038147	-0.86791
0.038147	-0.84955
0.038147	-0.83121
0.038147	-0.81367
0.038147	-0.79504
0.038147	-0.77676
0.038147	-0.75897
0.038147	-0.74053
0.038147	-0.72178
0.038147	-0.70361
0.038147	-0.68548
0.038147	-0.66748
0.038147	-0.65020
0.038147	-0.63120
0.038147	-0.61312
0.038147	-0.59484
0.038147	-0.57630
0.038147	-0.55845
0.038147	-0.54030
0.038147	-0.52211
0.038147	-0.50347
0.038147	-0.48593
0.038147	-0.46779
0.038147	-0.44932
0.038147	-0.43138
0.038147	-0.41325
0.038147	-0.39382
0.038147	-0.37580
0.038147	-0.35769
0.038147	-0.33977
0.038147	-0.32159
0.038147	-0.30360
0.038147	-0.28545
0.038147	-0.26617
0.038147	-0.24907
0.038147	-0.23001
0.038147	-0.21248
0.038147	-0.19504
0.038147	-0.17604
0.038147	-0.15790
0.038147	-0.13986
0.038147	-0.12200
0.038147	-0.10364
0.038147	-0.085931
0.038147	-0.066722
0.038147	-0.048769
0.038147	-0.030634
0.53727	-0.011851
1.1604	0.0025996
1.9014	0.020341
2.7483	0.039439
3.4067	0.057594
4.1617	0.074713
4.9707	0.093686
5.8314	0.11188
6.6065	0.12994
7.4602	0.14769
8.2743	0.16633
9.0479	0.18405
9.8439	0.20273
10.666	0.22093
11.387	0.23882
12.219	0.25718
13.031	0.27579
13.721	0.29305
14.475	0.31166
15.160	0.32975
15.835	0.34884
16.477	0.36652
17.208	0.38512
17.870	0.40309
18.499	0.42056
19.143	0.43905
19.818	0.45739
20.382	0.47565
20.976	0.49429
21.547	0.51213
22.109	0.52998
22.607	0.54871
23.135	0.56664
23.586	0.58483
24.181	0.60302
24.554	0.62137
25.055	0.63855
25.534	0.65736
25.979	0.67549
26.309	0.69329
26.782	0.71299
27.103	0.73108
27.450	0.74848
27.806	0.76696
28.098	0.78527
28.521	0.80310
28.774	0.82111
29.140	0.84034
5.6390	
