Force (N)	Déformation (mm)
	
0.038147	-1.2355
0.038147	-1.2144
0.038147	-1.1935
0.038147	-1.1730
0.038147	-1.1527
0.038147	-1.1326
0.038147	-1.1113
0.038147	-1.0909
0.038147	-1.0706
0.038147	-1.0498
0.038147	-1.0290
0.038147	-1.0088
0.038147	-0.98801
0.038147	-0.96824
0.038147	-0.94754
0.038147	-0.92667
0.038147	-0.90667
0.038147	-0.88623
0.038147	-0.86520
0.038147	-0.84453
0.038147	-0.82430
0.038147	-0.80417
0.038147	-0.78326
0.038147	-0.76286
0.038147	-0.74212
0.038147	-0.72161
0.038147	-0.70062
0.038147	-0.67937
0.038147	-0.65939
0.038147	-0.63958
0.038147	-0.61888
0.038147	-0.59827
0.038147	-0.57778
0.038147	-0.55670
0.038147	-0.53726
0.038147	-0.51617
0.038147	-0.49449
0.038147	-0.47474
0.038147	-0.45446
0.038147	-0.43420
0.038147	-0.41353
0.038147	-0.39260
0.038147	-0.37196
0.038147	-0.35176
0.038147	-0.33058
0.038147	-0.31056
0.038147	-0.28965
0.038147	-0.26942
0.038147	-0.24908
0.038147	-0.22844
0.038147	-0.20781
0.038147	-0.18726
0.038147	-0.16721
0.038147	-0.14603
0.038147	-0.12556
0.038147	-0.10485
0.038147	-0.084834
0.038147	-0.063806
0.038147	-0.043281
0.24508	-0.022813
1.0116	-0.0024813
1.4763	0.014055
2.1545	0.033116
2.8572	0.053886
3.5458	0.074973
4.2364	0.095157
4.8644	0.11596
5.5861	0.13641
6.2640	0.15705
6.9096	0.17700
7.5159	0.19890
8.1343	0.21802
8.7429	0.23916
9.2880	0.25967
9.8530	0.28033
10.402	0.30058
10.916	0.32089
11.461	0.34169
12.021	0.36227
12.497	0.38251
12.972	0.40368
13.371	0.42480
13.874	0.44461
14.303	0.46536
14.694	0.48575
15.063	0.50602
15.492	0.52649
15.865	0.54761
16.189	0.56784
16.573	0.58829
16.928	0.60867
17.224	0.62980
17.586	0.64936
17.853	0.67004
18.160	0.69072
18.480	0.71165
18.841	0.73157
19.056	0.75279
6.0470	
