Force (N)	Déformation (mm)
	
-0.22888	-0.54032
-0.22888	-0.52216
-0.22888	-0.50610
-0.22888	-0.48948
-0.22888	-0.47236
-0.22888	-0.45586
-0.22888	-0.43913
-0.22888	-0.42188
-0.22888	-0.40562
-0.22888	-0.38869
-0.22888	-0.37258
-0.22888	-0.35619
-0.22888	-0.33800
-0.22888	-0.32186
-0.22888	-0.30537
-0.22888	-0.28877
-0.22888	-0.27241
-0.22888	-0.25489
-0.22888	-0.23781
-0.22888	-0.22147
-0.22888	-0.20470
-0.22888	-0.18910
-0.22888	-0.17174
-0.22888	-0.15506
-0.22888	-0.13859
-0.22888	-0.12034
-0.22888	-0.10492
-0.22888	-0.088286
-0.22888	-0.071100
-0.22888	-0.054030
-0.22888	-0.037295
0.20358	-0.021434
0.83736	-0.0048337
1.2846	0.0079126
1.9309	0.023325
2.5359	0.041067
3.2179	0.057839
3.8133	0.073841
4.4711	0.090887
5.0477	0.10761
5.7239	0.12426
6.2658	0.14139
6.8664	0.15759
7.5048	0.17451
8.0652	0.19100
8.6273	0.20753
9.2551	0.22391
9.7562	0.24101
10.281	0.25786
10.877	0.27483
11.368	0.29101
11.862	0.30810
12.372	0.32459
12.859	0.34161
13.366	0.35826
13.809	0.37424
14.260	0.39166
14.698	0.40889
15.151	0.42537
15.590	0.44127
15.988	0.45883
16.464	0.47504
16.887	0.49252
17.188	0.50879
17.633	0.52517
18.026	0.54221
18.407	0.55920
18.762	0.57556
19.158	0.59248
19.458	0.60926
19.833	0.62594
20.117	0.64263
20.475	0.65973
20.781	0.67639
21.042	0.69269
21.333	0.70970
21.633	0.72617
21.914	0.74316
22.204	0.75995
22.402	0.77622
22.646	0.79323
22.865	0.81058
23.221	0.82664
23.395	0.84289
23.640	0.85942
23.829	0.87659
24.008	0.89371
24.245	0.91002
24.422	0.92698
24.598	0.94382
24.835	0.96025
24.987	0.97660
25.138	0.99297
25.320	1.0104
25.473	1.0272
25.614	1.0433
25.775	1.0612
25.936	1.0773
-0.098117	
